ZIP,CENSUS_REGION,STATE_NAME,CITY_NAME,STATE,LAT,LONG,COUNTY
01338,Northeast,Massachusetts,BUCKLAND,MA,42.615174,72.764124,FRANKLIN
01339,Northeast,Massachusetts,CHARLEMONT,MA,42.621802,72.880162,FRANKLIN
01340,Northeast,Massachusetts,COLRAIN,MA,42.67905,72.726508,FRANKLIN
01341,Northeast,Massachusetts,CONWAY,MA,42.513832,72.702473,FRANKLIN
01342,Northeast,Massachusetts,DEERFIELD,MA,42.540636,72.607234,FRANKLIN
01343,Northeast,Massachusetts,DRURY,MA,42.652222,72.998056,BERKSHIRE
01344,Northeast,Massachusetts,ERVING,MA,42.604957,72.416638,FRANKLIN
01346,Northeast,Massachusetts,HEATH,MA,42.685347,72.839101,FRANKLIN
01347,Northeast,Massachusetts,LAKE PLEASANT,MA,42.556389,72.518611,FRANKLIN
01349,Northeast,Massachusetts,MILLERS FALLS,MA,42.576206,72.494626,FRANKLIN
01350,Northeast,Massachusetts,MONROE BRIDGE,MA,42.723885,72.960156,FRANKLIN
01351,Northeast,Massachusetts,MONTAGUE,MA,42.542864,72.532837,FRANKLIN
01354,Northeast,Massachusetts,GILL,MA,42.676944,72.447222,FRANKLIN
01355,Northeast,Massachusetts,NEW SALEM,MA,42.514643,72.306241,FRANKLIN
01360,Northeast,Massachusetts,NORTHFIELD,MA,42.688705,72.450995,FRANKLIN
01364,Northeast,Massachusetts,ORANGE,MA,42.591231,72.305867,FRANKLIN
01366,Northeast,Massachusetts,PETERSHAM,MA,42.489761,72.189349,WORCESTER
01367,Northeast,Massachusetts,ROWE,MA,42.695289,72.925776,FRANKLIN
01368,Northeast,Massachusetts,ROYALSTON,MA,42.5925,72.227778,WORCESTER
01370,Northeast,Massachusetts,SHELBURNE FALLS,MA,42.602203,72.739059,FRANKLIN
01373,Northeast,Massachusetts,SOUTH DEERFIELD,MA,42.475616,72.615268,FRANKLIN
01375,Northeast,Massachusetts,SUNDERLAND,MA,42.453947,72.567569,FRANKLIN
01376,Northeast,Massachusetts,TURNERS FALLS,MA,42.606521,72.54701,FRANKLIN
01378,Northeast,Massachusetts,WARWICK,MA,42.681944,72.339444,FRANKLIN
01379,Northeast,Massachusetts,WENDELL,MA,42.565644,72.400851,FRANKLIN
01380,Northeast,Massachusetts,WENDELL DEPOT,MA,42.595833,72.360278,FRANKLIN
01420,Northeast,Massachusetts,FITCHBURG,MA,42.579563,71.803133,WORCESTER
01430,Northeast,Massachusetts,ASHBURNHAM,MA,42.649614,71.92666,WORCESTER
01431,Northeast,Massachusetts,ASHBY,MA,42.674462,71.817369,MIDDLESEX
01432,Northeast,Massachusetts,AYER,MA,42.55914,71.578763,MIDDLESEX
01434,Northeast,Massachusetts,DEVENS,MA,42.546667,71.598333,MIDDLESEX
01436,Northeast,Massachusetts,BALDWINVILLE,MA,42.593568,72.064647,WORCESTER
01438,Northeast,Massachusetts,EAST TEMPLETON,MA,42.563056,72.0375,WORCESTER
01440,Northeast,Massachusetts,GARDNER,MA,42.57405,71.9898,WORCESTER
01441,Northeast,Massachusetts,WESTMINSTER,MA,42.545833,71.911111,WORCESTER
01450,Northeast,Massachusetts,GROTON,MA,42.612351,71.558371,MIDDLESEX
01451,Northeast,Massachusetts,HARVARD,MA,42.498565,71.575293,WORCESTER
01452,Northeast,Massachusetts,HUBBARDSTON,MA,42.486538,72.001159,WORCESTER
01453,Northeast,Massachusetts,LEOMINSTER,MA,42.52744,71.756308,WORCESTER
01460,Northeast,Massachusetts,LITTLETON,MA,42.540132,71.487667,MIDDLESEX
01462,Northeast,Massachusetts,LUNENBURG,MA,42.58843,71.726642,WORCESTER
01463,Northeast,Massachusetts,PEPPERELL,MA,42.668888,71.593392,MIDDLESEX
01464,Northeast,Massachusetts,SHIRLEY,MA,42.558653,71.646444,MIDDLESEX
01467,Northeast,Massachusetts,STILL RIVER,MA,42.491667,71.618056,WORCESTER
01468,Northeast,Massachusetts,TEMPLETON,MA,42.545976,72.064971,WORCESTER
01469,Northeast,Massachusetts,TOWNSEND,MA,42.652511,71.689646,MIDDLESEX
01470,Northeast,Massachusetts,GROTON,MA,42.6079,71.5715,MIDDLESEX
01471,Northeast,Massachusetts,GROTON,MA,42.6079,71.5715,MIDDLESEX
01472,Northeast,Massachusetts,WEST GROTON,MA,42.604167,71.627778,MIDDLESEX
01473,Northeast,Massachusetts,WESTMINSTER,MA,42.548319,71.909599,WORCESTER
01474,Northeast,Massachusetts,WEST TOWNSEND,MA,42.670404,71.74057,MIDDLESEX
01475,Northeast,Massachusetts,WINCHENDON,MA,42.678943,72.047524,WORCESTER
01477,Northeast,Massachusetts,WINCHENDON SPRINGS,MA,42.694444,72.015278,WORCESTER
01501,Northeast,Massachusetts,AUBURN,MA,42.205502,71.839144,WORCESTER
01503,Northeast,Massachusetts,BERLIN,MA,42.384438,71.635634,WORCESTER
01504,Northeast,Massachusetts,BLACKSTONE,MA,42.028708,71.52691,WORCESTER
01505,Northeast,Massachusetts,BOYLSTON,MA,42.337727,71.731042,WORCESTER
01506,Northeast,Massachusetts,BROOKFIELD,MA,42.199141,72.098887,WORCESTER
01507,Northeast,Massachusetts,CHARLTON,MA,42.137902,71.966384,WORCESTER
01508,Northeast,Massachusetts,CHARLTON CITY,MA,42.145833,71.988889,WORCESTER
01509,Northeast,Massachusetts,CHARLTON DEPOT,MA,42.173056,71.979167,WORCESTER
01510,Northeast,Massachusetts,CLINTON,MA,42.418147,71.682847,WORCESTER
01515,Northeast,Massachusetts,EAST BROOKFIELD,MA,42.219308,72.048078,WORCESTER
01516,Northeast,Massachusetts,DOUGLAS,MA,42.060566,71.726611,WORCESTER
01517,Northeast,Massachusetts,EAST PRINCETON,MA,42.472778,71.839444,WORCESTER
01518,Northeast,Massachusetts,FISKDALE,MA,42.122762,72.117764,WORCESTER
01519,Northeast,Massachusetts,GRAFTON,MA,42.200371,71.686848,WORCESTER
01520,Northeast,Massachusetts,HOLDEN,MA,42.341983,71.84142,WORCESTER
01521,Northeast,Massachusetts,HOLLAND,MA,42.040264,72.154373,HAMPDEN
01522,Northeast,Massachusetts,JEFFERSON,MA,42.375519,71.87058,WORCESTER
01523,Northeast,Massachusetts,LANCASTER,MA,42.450984,71.686831,WORCESTER
01524,Northeast,Massachusetts,LEICESTER,MA,42.237047,71.918829,WORCESTER
01525,Northeast,Massachusetts,LINWOOD,MA,42.097222,71.645278,WORCESTER
01526,Northeast,Massachusetts,MANCHAUG,MA,42.094444,71.748056,WORCESTER
01527,Northeast,Massachusetts,MILLBURY,MA,42.196779,71.764438,WORCESTER
01529,Northeast,Massachusetts,MILLVILLE,MA,42.033102,71.579813,WORCESTER
01531,Northeast,Massachusetts,NEW BRAINTREE,MA,42.31977,72.130642,WORCESTER
01532,Northeast,Massachusetts,NORTHBOROUGH,MA,42.318242,71.646372,WORCESTER
01534,Northeast,Massachusetts,NORTHBRIDGE,MA,42.1494,71.656366,WORCESTER
01535,Northeast,Massachusetts,NORTH BROOKFIELD,MA,42.266455,72.082129,WORCESTER
01536,Northeast,Massachusetts,NORTH GRAFTON,MA,42.229726,71.703691,WORCESTER
01537,Northeast,Massachusetts,NORTH OXFORD,MA,42.16549,71.885953,WORCESTER
01538,Northeast,Massachusetts,NORTH UXBRIDGE,MA,42.0875,71.641667,WORCESTER
01540,Northeast,Massachusetts,OXFORD,MA,42.11285,71.868677,WORCESTER
01541,Northeast,Massachusetts,PRINCETON,MA,42.450812,71.876245,WORCESTER
01542,Northeast,Massachusetts,ROCHDALE,MA,42.199685,71.906882,WORCESTER
01543,Northeast,Massachusetts,RUTLAND,MA,42.376199,71.948951,WORCESTER
01545,Northeast,Massachusetts,SHREWSBURY,MA,42.284801,71.720503,WORCESTER
01546,Northeast,Massachusetts,SHREWSBURY,MA,42.295833,71.713333,WORCESTER
01550,Northeast,Massachusetts,SOUTHBRIDGE,MA,42.075024,72.035347,WORCESTER
01560,Northeast,Massachusetts,SOUTH GRAFTON,MA,42.176042,71.692725,WORCESTER
01561,Northeast,Massachusetts,SOUTH LANCASTER,MA,42.444444,71.6875,WORCESTER
01562,Northeast,Massachusetts,SPENCER,MA,42.244103,71.990617,WORCESTER
01564,Northeast,Massachusetts,STERLING,MA,42.435351,71.775192,WORCESTER
01566,Northeast,Massachusetts,STURBRIDGE,MA,42.112619,72.084233,WORCESTER
01568,Northeast,Massachusetts,UPTON,MA,42.173275,71.608014,WORCESTER
01569,Northeast,Massachusetts,UXBRIDGE,MA,42.074426,71.632869,WORCESTER
01570,Northeast,Massachusetts,WEBSTER,MA,42.047574,71.839467,WORCESTER
01571,Northeast,Massachusetts,DUDLEY,MA,42.048894,71.893228,WORCESTER
01580,Northeast,Massachusetts,WESTBOROUGH,MA,42.283,71.6015,WORCESTER
01581,Northeast,Massachusetts,WESTBOROUGH,MA,42.267891,71.617604,WORCESTER
01582,Northeast,Massachusetts,WESTBOROUGH,MA,42.283,71.6015,WORCESTER
01583,Northeast,Massachusetts,WEST BOYLSTON,MA,42.35836,71.783822,WORCESTER
01585,Northeast,Massachusetts,WEST BROOKFIELD,MA,42.244137,72.151137,WORCESTER
01586,Northeast,Massachusetts,WEST MILLBURY,MA,42.171111,71.804167,WORCESTER
01588,Northeast,Massachusetts,WHITINSVILLE,MA,42.115319,71.664357,WORCESTER
01590,Northeast,Massachusetts,SUTTON,MA,42.140586,71.748416,WORCESTER
01601,Northeast,Massachusetts,WORCESTER,MA,42.2621,71.8034,WORCESTER
01602,Northeast,Massachusetts,WORCESTER,MA,42.270251,71.841678,WORCESTER
01603,Northeast,Massachusetts,WORCESTER,MA,42.245033,71.837995,WORCESTER
01604,Northeast,Massachusetts,WORCESTER,MA,42.254084,71.774626,WORCESTER
01605,Northeast,Massachusetts,WORCESTER,MA,42.289391,71.788795,WORCESTER
01606,Northeast,Massachusetts,WORCESTER,MA,42.311029,71.795774,WORCESTER
01607,Northeast,Massachusetts,WORCESTER,MA,42.230294,71.793837,WORCESTER
01608,Northeast,Massachusetts,WORCESTER,MA,42.262425,71.800262,WORCESTER
01609,Northeast,Massachusetts,WORCESTER,MA,42.275387,71.817456,WORCESTER
01610,Northeast,Massachusetts,WORCESTER,MA,42.249186,71.810798,WORCESTER
01611,Northeast,Massachusetts,CHERRY VALLEY,MA,42.237287,71.874971,WORCESTER
01612,Northeast,Massachusetts,PAXTON,MA,42.306646,71.920234,WORCESTER
01613,Northeast,Massachusetts,WORCESTER,MA,42.2625,71.8027,WORCESTER
01614,Northeast,Massachusetts,WORCESTER,MA,42.2625,71.8027,WORCESTER
01615,Northeast,Massachusetts,WORCESTER,MA,42.2625,71.8027,WORCESTER
01653,Northeast,Massachusetts,WORCESTER,MA,42.2625,71.8027,WORCESTER
01654,Northeast,Massachusetts,WORCESTER,MA,42.2625,71.8027,WORCESTER
01655,Northeast,Massachusetts,WORCESTER,MA,42.2625,71.8027,WORCESTER
01701,Northeast,Massachusetts,FRAMINGHAM,MA,42.300665,71.425486,MIDDLESEX
01702,Northeast,Massachusetts,FRAMINGHAM,MA,42.2844,71.4295,MIDDLESEX
01703,Northeast,Massachusetts,FRAMINGHAM,MA,42.2993,71.4302,MIDDLESEX
01704,Northeast,Massachusetts,FRAMINGHAM,MA,42.2782,71.4188,MIDDLESEX
01705,Northeast,Massachusetts,FRAMINGHAM,MA,42.3277,71.403,MIDDLESEX
01718,Northeast,Massachusetts,VILLAGE OF NAGOG WOODS,MA,42.514941,71.422354,MIDDLESEX
01719,Northeast,Massachusetts,BOXBOROUGH,MA,42.486876,71.518229,MIDDLESEX
01720,Northeast,Massachusetts,ACTON,MA,42.475076,71.448255,MIDDLESEX
01721,Northeast,Massachusetts,ASHLAND,MA,42.253909,71.458347,MIDDLESEX
01730,Northeast,Massachusetts,BEDFORD,MA,42.484287,71.276796,MIDDLESEX
01731,Northeast,Massachusetts,HANSCOM AFB,MA,42.464444,71.284167,MIDDLESEX
01740,Northeast,Massachusetts,BOLTON,MA,42.436523,71.607593,WORCESTER
01741,Northeast,Massachusetts,CARLISLE,MA,42.528562,71.351892,MIDDLESEX
01742,Northeast,Massachusetts,CONCORD,MA,42.456701,71.374741,MIDDLESEX
01745,Northeast,Massachusetts,FAYVILLE,MA,42.293221,71.502256,WORCESTER
01746,Northeast,Massachusetts,HOLLISTON,MA,42.202641,71.436059,MIDDLESEX
01747,Northeast,Massachusetts,HOPEDALE,MA,42.126796,71.537601,WORCESTER
01748,Northeast,Massachusetts,HOPKINTON,MA,42.219046,71.530178,MIDDLESEX
01749,Northeast,Massachusetts,HUDSON,MA,42.391796,71.560896,MIDDLESEX
01752,Northeast,Massachusetts,MARLBOROUGH,MA,42.350861,71.543355,MIDDLESEX
01754,Northeast,Massachusetts,MAYNARD,MA,42.432118,71.454975,MIDDLESEX
01756,Northeast,Massachusetts,MENDON,MA,42.096744,71.549882,WORCESTER
01757,Northeast,Massachusetts,MILFORD,MA,42.151142,71.527402,WORCESTER
01760,Northeast,Massachusetts,NATICK,MA,42.287476,71.35741,MIDDLESEX
01770,Northeast,Massachusetts,SHERBORN,MA,42.233088,71.378717,MIDDLESEX
01772,Northeast,Massachusetts,SOUTHBOROUGH,MA,42.293919,71.531997,WORCESTER
01773,Northeast,Massachusetts,LINCOLN,MA,42.421723,71.313723,MIDDLESEX
01775,Northeast,Massachusetts,STOW,MA,42.430785,71.515019,MIDDLESEX
01776,Northeast,Massachusetts,SUDBURY,MA,42.383655,71.428159,MIDDLESEX
01778,Northeast,Massachusetts,WAYLAND,MA,42.348629,71.358781,MIDDLESEX
01784,Northeast,Massachusetts,WOODVILLE,MA,42.2375,71.5625,MIDDLESEX
01801,Northeast,Massachusetts,WOBURN,MA,42.482894,71.157404,MIDDLESEX
01803,Northeast,Massachusetts,BURLINGTON,MA,42.508942,71.200437,MIDDLESEX
01805,Northeast,Massachusetts,BURLINGTON,MA,42.504722,71.196111,MIDDLESEX
01806,Northeast,Massachusetts,WOBURN,MA,42.4791,71.1527,MIDDLESEX
01807,Northeast,Massachusetts,WOBURN,MA,42.506,71.1265,MIDDLESEX
01808,Northeast,Massachusetts,WOBURN,MA,42.506,71.1265,MIDDLESEX
01810,Northeast,Massachusetts,ANDOVER,MA,42.64956,71.156481,ESSEX
01812,Northeast,Massachusetts,ANDOVER,MA,42.6464,71.1657,ESSEX
01813,Northeast,Massachusetts,WOBURN,MA,42.506,71.1265,MIDDLESEX
01815,Northeast,Massachusetts,WOBURN,MA,42.506,71.1265,MIDDLESEX
01821,Northeast,Massachusetts,BILLERICA,MA,42.551874,71.251754,MIDDLESEX
01822,Northeast,Massachusetts,BILLERICA,MA,42.558333,71.269444,MIDDLESEX
01824,Northeast,Massachusetts,CHELMSFORD,MA,42.59356,71.357521,MIDDLESEX
01826,Northeast,Massachusetts,DRACUT,MA,42.676422,71.318592,MIDDLESEX
01827,Northeast,Massachusetts,DUNSTABLE,MA,42.673917,71.495201,MIDDLESEX
01830,Northeast,Massachusetts,HAVERHILL,MA,42.785605,71.072057,ESSEX
01831,Northeast,Massachusetts,HAVERHILL,MA,42.776111,71.077778,ESSEX
01832,Northeast,Massachusetts,HAVERHILL,MA,42.779154,71.109519,ESSEX
01833,Northeast,Massachusetts,GEORGETOWN,MA,42.728067,70.982239,ESSEX
01834,Northeast,Massachusetts,GROVELAND,MA,42.753027,71.027018,ESSEX
01835,Northeast,Massachusetts,HAVERHILL,MA,42.758597,71.08549,ESSEX
01840,Northeast,Massachusetts,LAWRENCE,MA,42.707958,71.16381,ESSEX
01841,Northeast,Massachusetts,LAWRENCE,MA,42.711545,71.166997,ESSEX
01842,Northeast,Massachusetts,LAWRENCE,MA,42.706944,71.163611,ESSEX
01843,Northeast,Massachusetts,LAWRENCE,MA,42.691053,71.160506,ESSEX
01844,Northeast,Massachusetts,METHUEN,MA,42.728019,71.181031,ESSEX
01845,Northeast,Massachusetts,NORTH ANDOVER,MA,42.682583,71.109004,ESSEX
01850,Northeast,Massachusetts,LOWELL,MA,42.656035,71.305078,MIDDLESEX
01851,Northeast,Massachusetts,LOWELL,MA,42.631548,71.332882,MIDDLESEX
01852,Northeast,Massachusetts,LOWELL,MA,42.634413,71.298331,MIDDLESEX
01853,Northeast,Massachusetts,LOWELL,MA,42.633333,71.316667,MIDDLESEX
01854,Northeast,Massachusetts,LOWELL,MA,42.649254,71.335464,MIDDLESEX
01860,Northeast,Massachusetts,MERRIMAC,MA,42.834629,71.004658,ESSEX
01862,Northeast,Massachusetts,NORTH BILLERICA,MA,42.575694,71.290217,MIDDLESEX
01863,Northeast,Massachusetts,NORTH CHELMSFORD,MA,42.634737,71.390834,MIDDLESEX
01864,Northeast,Massachusetts,NORTH READING,MA,42.581898,71.094711,MIDDLESEX
01865,Northeast,Massachusetts,NUTTING LAKE,MA,42.537778,71.269444,MIDDLESEX
01866,Northeast,Massachusetts,PINEHURST,MA,42.529167,71.228611,MIDDLESEX
01867,Northeast,Massachusetts,READING,MA,42.527986,71.109021,MIDDLESEX
01876,Northeast,Massachusetts,TEWKSBURY,MA,42.60283,71.223224,MIDDLESEX
01879,Northeast,Massachusetts,TYNGSBORO,MA,42.672383,71.415766,MIDDLESEX
01880,Northeast,Massachusetts,WAKEFIELD,MA,42.500886,71.068471,MIDDLESEX
01885,Northeast,Massachusetts,WEST BOXFORD,MA,42.706944,71.064444,ESSEX
01886,Northeast,Massachusetts,WESTFORD,MA,42.589959,71.438143,MIDDLESEX
01887,Northeast,Massachusetts,WILMINGTON,MA,42.558143,71.172306,MIDDLESEX
01888,Northeast,Massachusetts,WOBURN,MA,42.506,71.1265,MIDDLESEX
01889,Northeast,Massachusetts,NORTH READING,MA,42.575,71.079167,MIDDLESEX
01890,Northeast,Massachusetts,WINCHESTER,MA,42.453028,71.14407,MIDDLESEX
01899,Northeast,Massachusetts,ANDOVER,MA,42.6464,71.1657,ESSEX
01901,Northeast,Massachusetts,LYNN,MA,42.463378,70.945516,ESSEX
01902,Northeast,Massachusetts,LYNN,MA,42.469814,70.941989,ESSEX
01903,Northeast,Massachusetts,LYNN,MA,42.4647,70.9467,ESSEX
01904,Northeast,Massachusetts,LYNN,MA,42.487453,70.962798,ESSEX
01905,Northeast,Massachusetts,LYNN,MA,42.46453,70.973825,ESSEX
01906,Northeast,Massachusetts,SAUGUS,MA,42.463344,71.011093,ESSEX
01907,Northeast,Massachusetts,SWAMPSCOTT,MA,42.474611,70.909774,ESSEX
01908,Northeast,Massachusetts,NAHANT,MA,42.426098,70.927739,ESSEX
01910,Northeast,Massachusetts,LYNN,MA,42.4647,70.9467,ESSEX
01913,Northeast,Massachusetts,AMESBURY,MA,42.855879,70.936681,ESSEX
01915,Northeast,Massachusetts,BEVERLY,MA,42.560825,70.875939,ESSEX
01921,Northeast,Massachusetts,BOXFORD,MA,42.679719,71.011372,ESSEX
01922,Northeast,Massachusetts,BYFIELD,MA,42.756792,70.935053,ESSEX
01923,Northeast,Massachusetts,DANVERS,MA,42.569402,70.942461,ESSEX
01929,Northeast,Massachusetts,ESSEX,MA,42.628629,70.782794,ESSEX
01930,Northeast,Massachusetts,GLOUCESTER,MA,42.620836,70.672149,ESSEX
01931,Northeast,Massachusetts,GLOUCESTER,MA,42.615833,70.6625,ESSEX
01936,Northeast,Massachusetts,HAMILTON,MA,42.618333,70.856667,ESSEX
01937,Northeast,Massachusetts,HATHORNE,MA,42.586111,70.975,ESSEX
01938,Northeast,Massachusetts,IPSWICH,MA,42.680877,70.849353,ESSEX
01940,Northeast,Massachusetts,LYNNFIELD,MA,42.532711,71.033873,ESSEX
01944,Northeast,Massachusetts,MANCHESTER,MA,42.57963,70.767434,ESSEX
01945,Northeast,Massachusetts,MARBLEHEAD,MA,42.498431,70.865291,ESSEX
01949,Northeast,Massachusetts,MIDDLETON,MA,42.594184,71.013004,ESSEX
01950,Northeast,Massachusetts,NEWBURYPORT,MA,42.812964,70.884668,ESSEX
01951,Northeast,Massachusetts,NEWBURY,MA,42.783475,70.847377,ESSEX
01952,Northeast,Massachusetts,SALISBURY,MA,42.850678,70.858822,ESSEX
01960,Northeast,Massachusetts,PEABODY,MA,42.532579,70.961194,ESSEX
01961,Northeast,Massachusetts,PEABODY,MA,42.527778,70.929167,ESSEX
01965,Northeast,Massachusetts,PRIDES CROSSING,MA,42.559722,70.825,ESSEX
01966,Northeast,Massachusetts,ROCKPORT,MA,42.657973,70.619424,ESSEX
01969,Northeast,Massachusetts,ROWLEY,MA,42.713753,70.90696,ESSEX
01970,Northeast,Massachusetts,SALEM,MA,42.515114,70.900343,ESSEX
01971,Northeast,Massachusetts,SALEM,MA,42.519444,70.897222,ESSEX
01982,Northeast,Massachusetts,SOUTH HAMILTON,MA,42.618478,70.856132,ESSEX
01983,Northeast,Massachusetts,TOPSFIELD,MA,42.641546,70.948843,ESSEX
01984,Northeast,Massachusetts,WENHAM,MA,42.60166,70.878622,ESSEX
01985,Northeast,Massachusetts,WEST NEWBURY,MA,42.794865,70.977811,ESSEX
02018,Northeast,Massachusetts,ACCORD,MA,42.1747,70.8871,PLYMOUTH
02019,Northeast,Massachusetts,BELLINGHAM,MA,42.074573,71.476829,NORFOLK
02020,Northeast,Massachusetts,BRANT ROCK,MA,42.086111,70.641667,PLYMOUTH
02021,Northeast,Massachusetts,CANTON,MA,42.164454,71.135536,NORFOLK
02025,Northeast,Massachusetts,COHASSET,MA,42.239484,70.812788,NORFOLK
02026,Northeast,Massachusetts,DEDHAM,MA,42.243685,71.163741,NORFOLK
02027,Northeast,Massachusetts,DEDHAM,MA,42.241667,71.166667,NORFOLK
02030,Northeast,Massachusetts,DOVER,MA,42.236233,71.285363,NORFOLK
02031,Northeast,Massachusetts,EAST MANSFIELD,MA,42.023056,71.177778,BRISTOL
02032,Northeast,Massachusetts,EAST WALPOLE,MA,42.15324,71.2179,NORFOLK
02035,Northeast,Massachusetts,FOXBORO,MA,42.064938,71.244127,NORFOLK
02038,Northeast,Massachusetts,FRANKLIN,MA,42.09347,71.405786,NORFOLK
02040,Northeast,Massachusetts,GREENBUSH,MA,42.179167,70.75,PLYMOUTH
02041,Northeast,Massachusetts,GREEN HARBOR,MA,42.077778,70.65,PLYMOUTH
02043,Northeast,Massachusetts,HINGHAM,MA,42.224485,70.891051,PLYMOUTH
02044,Northeast,Massachusetts,HINGHAM,MA,42.2424,70.8906,PLYMOUTH
02045,Northeast,Massachusetts,HULL,MA,42.285346,70.875442,PLYMOUTH
02047,Northeast,Massachusetts,HUMAROCK,MA,42.136111,70.690556,PLYMOUTH
02048,Northeast,Massachusetts,MANSFIELD,MA,42.021238,71.217775,BRISTOL
02050,Northeast,Massachusetts,MARSHFIELD,MA,42.106177,70.69931,PLYMOUTH
02051,Northeast,Massachusetts,MARSHFIELD HILLS,MA,42.133333,70.758333,PLYMOUTH
02052,Northeast,Massachusetts,MEDFIELD,MA,42.184525,71.304813,NORFOLK
02053,Northeast,Massachusetts,MEDWAY,MA,42.151363,71.421715,NORFOLK
02054,Northeast,Massachusetts,MILLIS,MA,42.166938,71.360693,NORFOLK
02055,Northeast,Massachusetts,MINOT,MA,42.195833,70.726389,PLYMOUTH
02056,Northeast,Massachusetts,NORFOLK,MA,42.117746,71.326934,NORFOLK
02059,Northeast,Massachusetts,NORTH MARSHFIELD,MA,42.143056,70.770833,PLYMOUTH
02060,Northeast,Massachusetts,NORTH SCITUATE,MA,42.218889,70.786111,PLYMOUTH
02061,Northeast,Massachusetts,NORWELL,MA,42.159574,70.82172,PLYMOUTH
02062,Northeast,Massachusetts,NORWOOD,MA,42.186843,71.203313,NORFOLK
02065,Northeast,Massachusetts,OCEAN BLUFF,MA,42.097222,70.654167,PLYMOUTH
02066,Northeast,Massachusetts,SCITUATE,MA,42.203235,70.752476,PLYMOUTH
02067,Northeast,Massachusetts,SHARON,MA,42.109388,71.175872,NORFOLK
02070,Northeast,Massachusetts,SHELDONVILLE,MA,42.034722,71.3875,NORFOLK
02071,Northeast,Massachusetts,SOUTH WALPOLE,MA,42.099203,71.275235,NORFOLK
02072,Northeast,Massachusetts,STOUGHTON,MA,42.125279,71.107357,NORFOLK
02081,Northeast,Massachusetts,WALPOLE,MA,42.144413,71.254391,NORFOLK
02090,Northeast,Massachusetts,WESTWOOD,MA,42.214824,71.210426,NORFOLK
02093,Northeast,Massachusetts,WRENTHAM,MA,42.061746,71.339568,NORFOLK
02108,Northeast,Massachusetts,BOSTON,MA,42.357603,71.068432,SUFFOLK
02109,Northeast,Massachusetts,BOSTON,MA,42.362963,71.053386,SUFFOLK
02110,Northeast,Massachusetts,BOSTON,MA,42.357636,71.051417,SUFFOLK
02111,Northeast,Massachusetts,BOSTON,MA,42.350348,71.0629,SUFFOLK
02112,Northeast,Massachusetts,BOSTON,MA,42.3583,71.0602,SUFFOLK
02113,Northeast,Massachusetts,BOSTON,MA,42.365656,71.055958,SUFFOLK
02114,Northeast,Massachusetts,BOSTON,MA,42.361111,71.06823,SUFFOLK
02115,Northeast,Massachusetts,BOSTON,MA,42.342706,71.092215,SUFFOLK
02116,Northeast,Massachusetts,BOSTON,MA,42.349201,71.076798,SUFFOLK
02117,Northeast,Massachusetts,BOSTON,MA,42.3503,71.0762,SUFFOLK
02118,Northeast,Massachusetts,BOSTON,MA,42.340154,71.075627,SUFFOLK
02119,Northeast,Massachusetts,BOSTON,MA,42.322414,71.086923,SUFFOLK
02120,Northeast,Massachusetts,BOSTON,MA,42.332844,71.097978,SUFFOLK
02121,Northeast,Massachusetts,BOSTON,MA,42.307503,71.08305,SUFFOLK
02122,Northeast,Massachusetts,BOSTON,MA,42.297278,71.058304,SUFFOLK
02123,Northeast,Massachusetts,BOSTON,MA,42.345,71.0876,SUFFOLK
02124,Northeast,Massachusetts,BOSTON,MA,42.287984,71.072898,SUFFOLK
02125,Northeast,Massachusetts,BOSTON,MA,42.315305,71.061924,SUFFOLK
02126,Northeast,Massachusetts,MATTAPAN,MA,42.273889,71.093871,SUFFOLK
02127,Northeast,Massachusetts,BOSTON,MA,42.333454,71.043792,SUFFOLK
02128,Northeast,Massachusetts,BOSTON,MA,42.378137,71.028682,SUFFOLK
02129,Northeast,Massachusetts,CHARLESTOWN,MA,42.377815,71.062715,SUFFOLK
02130,Northeast,Massachusetts,JAMAICA PLAIN,MA,42.312596,71.111495,SUFFOLK
02131,Northeast,Massachusetts,ROSLINDALE,MA,42.283615,71.129543,SUFFOLK
02132,Northeast,Massachusetts,WEST ROXBURY,MA,42.27868,71.158868,SUFFOLK
02133,Northeast,Massachusetts,BOSTON,MA,42.3573,71.065,SUFFOLK
02134,Northeast,Massachusetts,ALLSTON,MA,42.353519,71.132866,SUFFOLK
02135,Northeast,Massachusetts,BRIGHTON,MA,42.34779,71.156599,SUFFOLK
02136,Northeast,Massachusetts,HYDE PARK,MA,42.253989,71.126052,SUFFOLK
02137,Northeast,Massachusetts,READVILLE,MA,42.249167,71.229167,SUFFOLK
02138,Northeast,Massachusetts,CAMBRIDGE,MA,42.377045,71.125611,MIDDLESEX
02139,Northeast,Massachusetts,CAMBRIDGE,MA,42.364688,71.104155,MIDDLESEX
02140,Northeast,Massachusetts,CAMBRIDGE,MA,42.391366,71.129379,MIDDLESEX
02141,Northeast,Massachusetts,CAMBRIDGE,MA,42.370701,71.088277,MIDDLESEX
02142,Northeast,Massachusetts,CAMBRIDGE,MA,42.362025,71.083011,MIDDLESEX
02143,Northeast,Massachusetts,SOMERVILLE,MA,42.382945,71.102814,MIDDLESEX
02144,Northeast,Massachusetts,SOMERVILLE,MA,42.40032,71.122059,MIDDLESEX
02145,Northeast,Massachusetts,SOMERVILLE,MA,42.390678,71.092944,MIDDLESEX
02148,Northeast,Massachusetts,MALDEN,MA,42.42911,71.060507,MIDDLESEX
